Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,File_ID,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance,Current_charge,Voltage_charge,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
3.557413299,-0.994293559,7.611477249,1,3.012,2590.813,1,0.231164928,0.420919609,0.847233451,0.033329546,0.035441308,1.20213685,3.340047388,Charging,2025-01-09 06:00:00,37.09082509,2,4566,UID_0198,Battery_Test_0198.csv,111.1033851,0.002547216,0.071026834
3.555665005,-0.995037099,7.440895752,1,3.01,2603.875,1,1.160615323,0.401993593,1.075521649,0.031026127,0.008281518,2.191000608,3.97744043,Charging,2025-01-09 07:00:00,41.55180715,44,2419,UID_0199,Battery_Test_0199.csv,98.57148575,0.009783968,0.057813883
3.553695454,-0.995073927,7.228894507,1,3.008,2617.063,1,2.192062435,1.219033492,1.196801172,0.022565494,0.028405625,1.312942884,3.679131084,Normal,2025-01-09 08:00:00,33.50197083,40,1932,UID_0200,Battery_Test_0200.csv,92.78657826,0.009806251,0.029006265
3.55167093,-0.994035771,7.108552982,1,3.006,2630.156,1,3.649533422,4.059272717,0.898282535,0.001191879,0.028416097,1.476101603,3.387222801,Discharging,2025-01-09 09:00:00,36.9600855,22,2080,UID_0201,Battery_Test_0201.csv,94.83266367,0.006493597,0.055484244
3.549415617,-0.995971222,6.991740674,1,3.004,2643.297,1,0.645516282,1.684765993,0.875814414,0.001962383,0.004495948,2.261216254,3.80953637,Normal,2025-01-09 10:00:00,31.27417737,4,1044,UID_0202,Battery_Test_0202.csv,117.9578338,0.008991717,0.070543827
3.547451219,-0.995348657,6.863030766,1,3.002,2656.375,1,1.118054456,4.940654275,0.929516308,0.0146997,0.036643737,1.051279809,3.201282331,Normal,2025-01-09 11:00:00,40.28906995,7,1953,UID_0203,Battery_Test_0203.csv,111.1498656,0.009556894,0.070827803
3.545269778,-0.998051234,6.810625001,1,3,2669.469,1,0.172241026,2.464110766,0.998496264,0.026064238,0.037532721,1.283961944,3.113447953,Faulty,2025-01-09 12:00:00,33.04448276,38,1292,UID_0204,Battery_Test_0204.csv,83.63068098,0.002012476,0.088541558
3.542892533,-0.997218159,6.718680697,1,2.997,2682.516,1,4.387097948,0.455978971,0.868081797,0.009389294,0.033051912,1.290346988,4.02077417,Charging,2025-01-09 13:00:00,41.80005024,5,3412,UID_0205,Battery_Test_0205.csv,85.95582318,0.001597308,0.040398255
3.540572965,-0.995727862,6.684842135,1,2.995,2695.625,1,2.159390777,1.265037891,1.031409322,0.003190191,0.009727177,1.016965927,3.237778519,Faulty,2025-01-09 14:00:00,43.40697344,35,2531,UID_0206,Battery_Test_0206.csv,110.9091923,0.009120823,0.03723831
3.538340987,-0.994763962,6.56698948,1,2.993,2708.719,1,3.636422695,1.914348173,0.833457817,0.018023514,0.046102115,1.851421195,4.190489672,Faulty,2025-01-09 15:00:00,25.41906367,47,2146,UID_0207,Battery_Test_0207.csv,92.59058791,0.005444569,0.046176598
3.536107816,-0.995848981,6.480337211,1,2.991,2721.86,1,1.460465714,4.573759797,0.897612901,0.037834038,0.044998661,1.902072169,3.377917045,Faulty,2025-01-09 16:00:00,39.45127422,17,2136,UID_0208,Battery_Test_0208.csv,86.44729874,0.008834263,0.059037293
3.533590769,-0.995213354,6.35672672,1,2.989,2734.953,1,2.852872871,4.867296754,1.023823767,0.030363023,0.005449799,0.6631365,3.027677526,Discharging,2025-01-09 17:00:00,25.36508218,27,4412,UID_0209,Battery_Test_0209.csv,119.6911843,0.008028646,0.08605841
3.531413689,-0.995464639,6.27711026,1,2.986,2748.047,1,1.465207428,0.408705079,1.028593194,0.009579599,0.009232875,2.164133224,3.574124444,Faulty,2025-01-09 18:00:00,22.35398353,28,1487,UID_0210,Battery_Test_0210.csv,95.64304926,0.008871311,0.066349023
3.529023986,-0.993648651,6.246106821,1,2.983,2761.219,1,1.072855506,3.816758675,0.883802599,0.032287853,0.042827137,0.936464594,3.423156043,Discharging,2025-01-09 19:00:00,43.64561405,32,2734,UID_0211,Battery_Test_0211.csv,105.0198817,0.009174397,0.079915573
3.526736857,-0.995774707,6.39144382,1,2.981,2774.328,1,4.546206352,2.333285488,1.155701454,0.012354077,0.011067408,1.03062163,3.775243675,Normal,2025-01-09 20:00:00,29.59579324,48,3230,UID_0212,Battery_Test_0212.csv,106.7400366,0.005366789,0.075941623
3.524721028,-0.996393174,6.553139061,1,2.979,2787.453,1,0.100463955,4.813670597,0.882620201,0.041728176,0.046739386,1.241046657,4.047087378,Normal,2025-01-09 21:00:00,39.97873398,10,1869,UID_0213,Battery_Test_0213.csv,102.6453905,0.0016977,0.01252827
3.522720676,-0.994616341,6.623197895,1,2.977,2800.5,1,4.416490601,2.91549751,1.098337767,0.019588302,0.045204741,0.833194791,3.004708504,Normal,2025-01-09 22:00:00,40.86485174,46,2458,UID_0214,Battery_Test_0214.csv,86.20290678,0.009574539,0.089235575
3.52117818,-0.9950372,6.698947948,1,2.975,2813.578,1,3.977744592,4.682977512,1.06347904,0.012138653,0.002921014,1.720270211,3.546036397,Discharging,2025-01-09 23:00:00,39.26800453,27,4631,UID_0215,Battery_Test_0215.csv,95.24806423,0.005374939,0.087708881
3.519492791,-0.994414097,6.777304819,1,2.974,2826.656,1,1.604853403,3.401412074,0.801487564,0.028931791,0.028694257,0.585552174,3.368362133,Charging,2025-01-10 00:00:00,28.94529637,9,4949,UID_0216,Battery_Test_0216.csv,105.6038742,0.005589038,0.084520736
3.518132798,-0.994676701,6.828531112,1,2.973,2839.766,1,2.331899496,0.969235277,1.055595628,0.037871907,0.031194073,2.410758813,3.967649013,Normal,2025-01-10 01:00:00,20.81417974,35,1288,UID_0217,Battery_Test_0217.csv,89.09613116,0.004126105,0.012420922
3.516606149,-0.99323746,6.866229892,1,2.971,2852.891,1,3.782704318,0.250753249,1.016618372,0.015359573,0.030490151,1.887766768,3.415061371,Charging,2025-01-10 02:00:00,37.80972705,29,4850,UID_0218,Battery_Test_0218.csv,98.24382079,0.003260918,0.038834896
3.515239305,-0.995270969,6.917718124,1,2.97,2866,1,0.166318625,2.813275104,1.1323569,0.035365833,0.003653721,2.076698538,3.069358577,Normal,2025-01-10 03:00:00,20.8140307,22,1573,UID_0219,Battery_Test_0219.csv,91.17043682,0.008725972,0.067449641
3.514018016,-0.995403417,6.939549754,1,2.969,2879.141,1,2.2795737,0.596446929,0.837254156,0.002666407,0.048877906,1.192671827,3.897127744,Faulty,2025-01-10 04:00:00,38.41021562,37,1611,UID_0220,Battery_Test_0220.csv,93.59038319,0.001294651,0.023907105
3.512733621,-0.995506374,6.983356214,1,2.967,2892.235,1,2.196054964,1.207578762,1.14840645,0.048844235,0.037442975,1.226676046,3.549951131,Normal,2025-01-10 05:00:00,44.74395489,10,2915,UID_0221,Battery_Test_0221.csv,94.55645716,0.009202883,0.052222172
3.511603293,-0.995146579,7.017733389,1,2.966,2905.422,1,4.808856596,3.142730601,1.016324307,0.009092147,0.036120126,0.601528858,3.380637511,Charging,2025-01-10 06:00:00,28.83030168,5,4286,UID_0222,Battery_Test_0222.csv,84.69034847,0.004151805,0.036661077
3.510676901,-0.994531115,7.06367663,1,2.965,2918.625,1,2.188328326,3.104897379,0.975521377,0.041790932,0.029615188,1.067153029,4.096185724,Faulty,2025-01-10 07:00:00,32.66932216,7,2805,UID_0223,Battery_Test_0223.csv,83.58067517,0.006803474,0.092412746
3.50941382,-0.995100735,7.095416941,1,2.964,2931.766,1,2.45207013,0.639944412,1.087060476,0.01731517,0.005863258,1.300140648,3.673501734,Discharging,2025-01-10 08:00:00,26.01803319,5,4210,UID_0224,Battery_Test_0224.csv,84.43105484,0.009689089,0.099068901
3.508582449,-0.995396022,7.118356526,1,2.963,2944.844,1,4.345816875,2.551639016,1.099285224,0.029746278,0.027218899,2.214107211,3.950455092,Normal,2025-01-10 09:00:00,44.87802424,11,3766,UID_0225,Battery_Test_0225.csv,87.15914012,0.002989615,0.072784696
3.507498912,-0.994574314,7.160872693,1,2.961,2957.938,1,1.021073102,4.928715766,0.875152858,0.041948714,0.003312503,0.848802562,3.018361177,Charging,2025-01-10 10:00:00,30.46359581,43,3903,UID_0226,Battery_Test_0226.csv,99.27280229,0.008660498,0.091796018
3.50642814,-0.995208697,7.20522886,1,2.961,2971.016,1,0.627122308,4.789774813,1.010685598,0.031613612,0.0297525,1.880684343,3.405601211,Charging,2025-01-10 11:00:00,40.31564234,29,3350,UID_0227,Battery_Test_0227.csv,98.44691485,0.007692192,0.087135609
3.505334425,-0.995374691,7.238210683,1,2.96,2984.156,1,4.919868782,0.714213999,0.976174126,0.026889834,0.025260861,2.337520581,3.933100442,Charging,2025-01-10 12:00:00,34.6287996,45,3734,UID_0228,Battery_Test_0228.csv,104.9545484,0.004951588,0.057174054
3.504547784,-0.993804518,7.278152088,1,2.959,2997.266,1,1.863740089,2.403745965,1.044652705,0.003771728,0.028882837,2.47088417,3.324269279,Charging,2025-01-10 13:00:00,23.59965273,27,4544,UID_0229,Battery_Test_0229.csv,89.90633227,0.001021708,0.040091008
3.50359815,-0.995034083,7.325664768,1,2.958,3010.328,1,2.047803877,3.091095662,1.19805355,0.004975321,0.025426683,2.45372712,4.137325725,Discharging,2025-01-10 14:00:00,41.58479859,4,3135,UID_0230,Battery_Test_0230.csv,106.8517547,0.005228352,0.060527389
3.502804921,-0.997120056,7.377788253,1,2.957,3023.469,1,1.284299133,4.898349608,0.926852881,0.01393521,0.011547783,2.180776499,3.382685363,Faulty,2025-01-10 15:00:00,42.2966858,27,4381,UID_0231,Battery_Test_0231.csv,101.1451324,0.009088633,0.026529627
3.50187873,-0.994857304,7.397144035,1,2.956,3036.547,1,3.942187114,3.647768736,1.013648691,0.009883138,0.030850675,2.097205824,4.073866287,Charging,2025-01-10 16:00:00,24.59664681,7,1721,UID_0232,Battery_Test_0232.csv,86.20783443,0.008369772,0.027560547
3.500971782,-0.995391434,7.406891237,1,2.955,3049.625,1,4.852480615,3.852649582,1.175406521,0.018921926,0.002257465,1.901279253,3.295615817,Faulty,2025-01-10 17:00:00,41.746392,16,4851,UID_0233,Battery_Test_0233.csv,111.2101468,0.006096356,0.098572726
3.500140525,-0.995115181,7.451504089,1,2.955,3062.719,1,1.845821517,4.7364324,0.822578455,0.011498264,0.003247525,1.343546895,3.845136641,Faulty,2025-01-10 18:00:00,24.82903313,33,1443,UID_0234,Battery_Test_0234.csv,110.8613862,0.006831741,0.011058501
3.499212874,-0.995723318,7.48881455,1,2.953,3075.875,1,3.26829829,0.584678673,0.950905269,0.024176384,0.046715577,0.979496702,3.713991278,Faulty,2025-01-10 19:00:00,25.71111749,25,2951,UID_0235,Battery_Test_0235.csv,94.9240919,0.00869386,0.097664519
3.498516477,-0.995124497,7.541218379,1,2.953,3088.985,1,0.220563143,1.14737622,1.192005619,0.048867871,0.029935633,1.760386839,4.162502028,Discharging,2025-01-10 20:00:00,43.09139853,37,3321,UID_0236,Battery_Test_0236.csv,101.2020656,0.004327127,0.032544876
3.497737612,-0.996223488,7.585405703,1,2.952,3102.156,1,0.488764066,3.611595249,0.869456005,0.047651885,0.010467324,0.681018827,3.563868644,Normal,2025-01-10 21:00:00,29.12825904,25,2593,UID_0237,Battery_Test_0237.csv,109.3897954,0.007580726,0.013141665
3.496781947,-0.996199603,7.5856488,1,2.951,3115.328,1,4.013227891,2.457546359,1.091235904,0.022324004,0.042370439,1.732055768,3.750830223,Discharging,2025-01-10 22:00:00,25.75759188,25,2011,UID_0238,Battery_Test_0238.csv,101.1294013,0.003559966,0.014432206
3.495946248,-0.996492227,7.647061881,1,2.951,3128.422,1,4.597538287,1.810995114,0.953374002,0.037885375,0.022205728,2.415811413,3.396140458,Discharging,2025-01-10 23:00:00,31.77356745,42,1601,UID_0239,Battery_Test_0239.csv,104.7597934,0.007476866,0.077563118
3.49518949,-0.995312795,7.666215447,1,2.949,3141.485,1,1.640881813,1.063474738,0.91887055,0.032591596,0.016852586,1.866490367,4.127546382,Faulty,2025-01-11 00:00:00,21.67949182,16,2486,UID_0240,Battery_Test_0240.csv,81.66541245,0.006117774,0.055782215
3.494529064,-0.995999799,7.704642465,1,2.949,3154.594,1,2.755620747,3.450869781,1.001317245,0.022393176,0.034379827,2.408728217,3.319439859,Discharging,2025-01-11 01:00:00,22.23854433,45,4540,UID_0241,Battery_Test_0241.csv,102.2805319,0.00677654,0.044870068
3.493669698,-0.995225686,7.761006683,1,2.948,3167.703,1,2.921748419,0.934557117,1.193799564,0.023438863,0.035442455,2.118294465,3.124129939,Discharging,2025-01-11 02:00:00,27.93024779,12,4321,UID_0242,Battery_Test_0242.csv,89.54222025,0.001188226,0.052196778
3.493036767,-1.001101348,7.79210102,1,2.947,3180.844,1,1.20341862,0.399512737,1.118460338,0.011750772,0.047564889,1.700384955,3.276443103,Charging,2025-01-11 03:00:00,36.49898344,47,1438,UID_0243,Battery_Test_0243.csv,95.9262236,0.008440445,0.026901235
3.492328226,-0.994780254,7.859331457,1,2.947,3193.969,1,3.36621351,1.169490037,1.073536867,0.01127331,0.03997058,1.1251522,3.60140175,Normal,2025-01-11 04:00:00,41.96157148,29,4054,UID_0244,Battery_Test_0244.csv,118.4241735,0.001395274,0.038816643
3.491563543,-0.995525882,7.87660884,1,2.946,3207.016,1,0.739258056,3.13931334,0.828017378,0.033655946,0.008232682,2.226628934,4.166685241,Normal,2025-01-11 05:00:00,31.41998775,15,3000,UID_0245,Battery_Test_0245.csv,98.201875,0.006600675,0.016202227
3.490625992,-0.995125281,7.90758087,1,2.945,3220.11,1,0.752598027,2.305803385,0.804478487,0.018722652,0.046719843,2.266893616,3.918272616,Faulty,2025-01-11 06:00:00,27.78102757,32,3546,UID_0246,Battery_Test_0246.csv,93.50524591,0.006555236,0.05490088
3.489994491,-0.995649782,7.939647659,1,2.945,3233.188,1,1.325394983,1.256679501,1.149218803,0.033591186,0.025969404,1.473643841,3.035992272,Discharging,2025-01-11 07:00:00,29.90432795,6,3388,UID_0247,Battery_Test_0247.csv,90.33623711,0.00262561,0.055202792
3.489338764,-0.995947024,7.999870649,1,2.944,3246.266,1,4.20803901,2.953832553,0.946127961,0.019742008,0.024967973,0.896043986,3.64898759,Faulty,2025-01-11 08:00:00,34.10330786,6,1245,UID_0248,Battery_Test_0248.csv,110.9854151,0.003628987,0.073341856
3.488657803,-0.995183974,8.027799388,1,2.943,3259.344,1,4.179919349,2.300451653,1.048509913,0.033097985,0.048639381,1.708105117,3.832524423,Faulty,2025-01-11 09:00:00,22.90454183,18,3509,UID_0249,Battery_Test_0249.csv,108.8329403,0.004003451,0.047078216
3.487890012,-0.994094664,8.028047672,1,2.943,3272.485,1,2.164960784,0.876299908,1.124329338,0.001583039,0.013168087,2.485672796,3.118924479,Discharging,2025-01-11 10:00:00,29.19094444,49,2081,UID_0250,Battery_Test_0250.csv,98.83440064,0.006136488,0.076779649
3.487350825,-0.995894206,8.046394613,1,2.942,3285.563,1,2.710176451,2.755292951,0.845165882,0.028077882,0.009416437,0.913202051,3.278472568,Charging,2025-01-11 11:00:00,29.53301957,39,3997,UID_0251,Battery_Test_0251.csv,93.6697341,0.001740395,0.046806896
3.486454599,-0.997039132,8.094251948,1,2.941,3298.735,1,1.378061311,4.036796094,0.89861335,0.035753903,0.031164518,0.776818098,3.549311728,Discharging,2025-01-11 12:00:00,40.65351917,1,4280,UID_0252,Battery_Test_0252.csv,101.8763021,0.003570379,0.072334741
3.485661119,-0.995091515,8.123025498,1,2.941,3311.828,1,3.638923859,4.860722784,1.133394025,0.049445607,0.035220587,0.747454777,3.767986461,Charging,2025-01-11 13:00:00,34.38096809,49,2123,UID_0253,Battery_Test_0253.csv,104.3180579,0.003964466,0.010934462
3.485021953,-0.996753911,8.146628564,1,2.94,3324.969,1,2.6422372,1.365514876,0.819812273,0.012185209,0.002007686,0.509907567,4.032648255,Normal,2025-01-11 14:00:00,41.92681641,33,1781,UID_0254,Battery_Test_0254.csv,107.8644584,0.008754271,0.097262546
3.484477324,-0.995513355,8.188197988,1,2.939,3338.125,1,4.393635247,4.980170323,0.935230794,0.01652818,0.009120008,1.816759799,3.390575219,Faulty,2025-01-11 15:00:00,38.73509117,23,3191,UID_0255,Battery_Test_0255.csv,117.5618209,0.008185037,0.062020491
3.483561937,-0.99381245,8.202600777,1,2.938,3351.266,1,4.57008334,2.315730365,1.019500205,0.04257961,0.033463938,0.783975388,3.120129485,Normal,2025-01-11 16:00:00,24.70000559,36,1683,UID_0256,Battery_Test_0256.csv,92.89958536,0.007773357,0.058250832
3.48292188,-0.99498677,8.23870798,1,2.937,3364.453,1,1.890288862,0.459093779,1.049651866,0.009688758,0.025407513,1.152185918,3.378249466,Charging,2025-01-11 17:00:00,31.87277962,7,4278,UID_0257,Battery_Test_0257.csv,104.8041651,0.002157032,0.01320091
3.482315587,-0.995752401,8.257091978,1,2.937,3377.625,1,4.576682204,4.977883414,0.81536759,0.025449604,0.016291604,2.087428061,3.853251894,Discharging,2025-01-11 18:00:00,24.56333168,6,1922,UID_0258,Battery_Test_0258.csv,112.0380277,0.008341874,0.076377659
3.481453244,-0.994958869,8.298195133,1,2.936,3390.797,1,2.218616533,4.706716784,1.176733004,0.017640401,0.011482092,2.101371692,4.055898652,Discharging,2025-01-11 19:00:00,35.13630646,14,3209,UID_0259,Battery_Test_0259.csv,82.38456928,0.008800833,0.032800142
3.480845346,-0.995152141,8.345030762,1,2.935,3403.938,1,3.881828067,3.541428806,0.829893681,0.038768857,0.00712754,1.249966833,3.344460274,Charging,2025-01-11 20:00:00,31.34788927,44,2233,UID_0260,Battery_Test_0260.csv,113.672843,0.008120037,0.085170441
3.480104308,-0.996273374,8.355976755,1,2.935,3417.078,1,4.371778049,4.867835555,1.11838082,0.043046074,0.028598126,1.42714622,3.686937647,Normal,2025-01-11 21:00:00,44.47627742,47,1722,UID_0261,Battery_Test_0261.csv,97.96955794,0.003822779,0.074551303
3.4793074,-0.995919519,8.375761095,1,2.934,3430.219,1,1.827279269,2.532720451,0.834065997,0.03253193,0.029414343,2.438399452,3.141013275,Charging,2025-01-11 22:00:00,25.60401619,31,2052,UID_0262,Battery_Test_0262.csv,106.6860129,0.005658911,0.044372533
3.478656757,-0.994878999,8.406159207,1,2.933,3443.422,1,3.633683066,3.794932067,1.060494938,0.002251728,0.018853934,0.500730017,3.071611015,Charging,2025-01-11 23:00:00,33.72012891,41,1000,UID_0263,Battery_Test_0263.csv,100.4968773,0.009844631,0.094614441
3.477944508,-0.995589118,8.42928354,1,2.933,3456.594,1,2.522132244,2.450501761,0.835066672,0.039717867,0.017199944,2.254152751,3.524891456,Charging,2025-01-12 00:00:00,44.51230994,6,3608,UID_0264,Battery_Test_0264.csv,91.59218803,0.006548514,0.076393005
3.477271995,-0.996826819,8.457562396,1,2.931,3469.719,1,3.279972538,3.248908117,0.871037155,0.009034925,0.030074947,1.972253614,3.761574409,Charging,2025-01-12 01:00:00,33.24500274,23,4342,UID_0265,Battery_Test_0265.csv,81.8479202,0.003152685,0.045676423
3.476484235,-0.994241543,8.483589568,1,2.931,3482.828,1,1.952837847,4.639567342,1.041510422,0.010178449,0.01744426,2.359274238,4.094447259,Charging,2025-01-12 02:00:00,26.2246016,14,2438,UID_0266,Battery_Test_0266.csv,91.45454122,0.009704656,0.014244132
3.475748716,-0.996722258,8.537186793,1,2.93,3495.922,1,3.347661806,4.877787245,0.917405649,0.048593825,0.044769853,2.302694273,3.188657532,Charging,2025-01-12 03:00:00,25.31070806,28,4952,UID_0267,Battery_Test_0267.csv,92.07154455,0.008568162,0.044638266
3.475040538,-0.995555044,8.5446893,1,2.929,3509,1,2.61257938,1.064890807,0.900848481,0.029700446,0.005890213,1.85972652,3.218100259,Discharging,2025-01-12 04:00:00,32.99536785,16,2621,UID_0268,Battery_Test_0268.csv,107.0770257,0.003568578,0.038039569
3.474287621,-0.993408477,8.569542388,1,2.929,3522.203,1,4.204034262,0.492820964,1.108431075,0.02990294,0.004186872,1.022130732,3.228132221,Faulty,2025-01-12 05:00:00,38.18259126,3,2313,UID_0269,Battery_Test_0269.csv,114.2170562,0.00814104,0.093776169
3.473466965,-0.994580004,8.607966674,1,2.928,3535.344,1,3.84604313,1.355535642,1.007714015,0.025147831,0.026919074,1.061906477,3.817563627,Charging,2025-01-12 06:00:00,30.43490461,10,2429,UID_0270,Battery_Test_0270.csv,95.65804195,0.008789332,0.049408801
3.472737261,-0.9951211,8.609446409,1,2.927,3548.422,1,1.630223112,0.158132112,1.080395895,0.049889409,0.047333284,0.91922783,4.078349139,Normal,2025-01-12 07:00:00,25.67737796,36,3894,UID_0271,Battery_Test_0271.csv,112.6073061,0.003036237,0.059373889
3.472019768,-0.995629909,8.64309873,1,2.927,3561.531,1,4.261235567,2.835987991,1.136174647,0.038021783,0.038361069,2.372140962,3.128912967,Faulty,2025-01-12 08:00:00,31.01763046,31,1479,UID_0272,Battery_Test_0272.csv,98.18998046,0.002794827,0.067197728
3.471197818,-0.995761142,8.674582826,1,2.926,3574.625,1,3.368813796,4.147116471,0.906316051,0.017471566,0.023465903,1.881594951,3.346313005,Faulty,2025-01-12 09:00:00,30.47443481,31,2914,UID_0273,Battery_Test_0273.csv,89.88708647,0.005531921,0.061685365
3.470470783,-0.993302052,8.725820484,1,2.925,3587.735,1,3.189873703,0.563541066,1.036175651,0.036658954,0.024018695,1.096191052,4.150021547,Discharging,2025-01-12 10:00:00,35.36368258,26,1900,UID_0274,Battery_Test_0274.csv,107.008011,0.002438392,0.022464504
3.469671844,-0.995313592,8.727678105,1,2.924,3600.828,1,4.694982719,3.429999781,0.946957706,0.011912409,0.017816736,0.522543549,3.729955683,Normal,2025-01-12 11:00:00,40.66899513,33,4206,UID_0275,Battery_Test_0275.csv,96.57280582,0.002281287,0.027559271
3.469000094,-0.994801063,8.779329062,1,2.923,3613.922,1,1.599348079,1.550090038,0.959163501,0.03244924,0.037497797,1.007549929,3.014234298,Charging,2025-01-12 12:00:00,29.07417234,33,2133,UID_0276,Battery_Test_0276.csv,94.96543261,0.004374779,0.02129822
3.468181682,-0.995259718,8.807525999,1,2.923,3627.063,1,0.755724854,1.770638435,0.880777592,0.031028309,0.001981209,1.155864542,3.036195618,Normal,2025-01-12 13:00:00,32.62148114,34,3092,UID_0277,Battery_Test_0277.csv,116.6473352,0.003525459,0.088596095
3.467381299,-0.995955625,8.83822965,1,2.922,3640.172,1,2.453155468,0.411523622,0.923659647,0.001243211,0.046799536,0.827814415,4.154573658,Normal,2025-01-12 14:00:00,36.20225863,24,2172,UID_0278,Battery_Test_0278.csv,112.175308,0.004803515,0.04202795
3.466777147,-0.995808533,8.859085178,1,2.921,3653.281,1,1.949158144,3.666407359,1.087416022,0.006676473,0.04985304,2.10588782,4.192538527,Discharging,2025-01-12 15:00:00,38.83228564,38,2961,UID_0279,Battery_Test_0279.csv,116.0512961,0.00892325,0.012079475
3.466008146,-0.994315315,8.884051981,1,2.921,3666.391,1,4.077161409,0.357517697,0.950373218,0.048794937,0.004567251,1.434970857,3.701749983,Faulty,2025-01-12 16:00:00,41.7057949,5,3740,UID_0280,Battery_Test_0280.csv,87.69714354,0.008779042,0.093174213
3.465111904,-0.994438424,8.909250809,1,2.92,3679.516,1,1.293421242,0.63073013,1.068599417,0.017885321,0.037005787,1.383003313,3.800501777,Charging,2025-01-12 17:00:00,41.85660726,10,2371,UID_0281,Battery_Test_0281.csv,92.38038744,0.008998689,0.051092097
3.464497434,-0.995543554,8.941985128,1,2.919,3692.656,1,0.631296497,3.119647616,1.138076724,0.041943343,0.041573247,2.150439534,3.099322316,Normal,2025-01-12 18:00:00,36.10439927,33,3734,UID_0282,Battery_Test_0282.csv,85.24944471,0.005645069,0.061611898
3.463568423,-0.994956453,8.940032956,1,2.918,3705.86,1,3.35229394,1.830831526,1.10894018,0.040390367,0.03783094,1.727197329,3.617334728,Charging,2025-01-12 19:00:00,24.34801586,12,4803,UID_0283,Battery_Test_0283.csv,83.37240448,0.00676766,0.073583652
3.462814187,-0.996335263,8.98710412,1,2.917,3718.985,1,4.130819554,4.175798558,1.173314778,0.024097969,0.013179669,1.771519626,3.115102975,Discharging,2025-01-12 20:00:00,34.81967518,38,4180,UID_0284,Battery_Test_0284.csv,115.3975597,0.0050173,0.077164919
3.462142725,-0.994170309,8.998776017,1,2.917,3732.094,1,1.264937158,3.631904118,0.983008728,0.020773871,0.030490686,1.131091845,4.02043069,Charging,2025-01-12 21:00:00,42.37414222,25,1910,UID_0285,Battery_Test_0285.csv,98.2786026,0.004709371,0.096914613
3.461267941,-0.997126225,9.027878156,1,2.916,3745.219,1,3.208445282,4.031072879,1.134227256,0.019584216,0.016647116,0.65963903,3.992151266,Charging,2025-01-12 22:00:00,39.43971258,45,2335,UID_0286,Battery_Test_0286.csv,114.1957253,0.003742085,0.048130026
3.460682395,-0.992154925,9.054563285,1,2.915,3758.344,1,0.610948938,3.242214843,0.991927031,0.007348232,0.036103997,2.445797478,4.030075569,Faulty,2025-01-12 23:00:00,20.15545086,40,3239,UID_0287,Battery_Test_0287.csv,87.78002875,0.001316311,0.075998063
3.459682486,-0.994617915,9.096776355,1,2.914,3771.516,1,1.647314722,0.77931661,0.963564168,0.0055856,0.025521345,0.651367414,3.91742663,Faulty,2025-01-13 00:00:00,21.36392016,15,4757,UID_0288,Battery_Test_0288.csv,88.70603925,0.005970675,0.086968575
3.458877156,-0.995051776,9.097045598,1,2.913,3784.61,1,0.886676539,1.745462217,0.958197506,0.044186648,0.011436578,1.343313952,3.78042525,Normal,2025-01-13 01:00:00,35.84559819,20,2521,UID_0289,Battery_Test_0289.csv,86.7909034,0.005694191,0.04619504
3.458014737,-0.995783172,9.133877134,1,2.913,3797.766,1,3.727764443,1.487094422,0.897116548,0.001964425,0.046534469,2.082299251,3.322195661,Discharging,2025-01-13 02:00:00,34.92435578,18,2718,UID_0290,Battery_Test_0290.csv,114.0918811,0.007049217,0.072447835
3.457300023,-0.994411252,9.139833178,1,2.912,3810.891,1,3.503422066,2.868271714,1.039506685,0.03218232,0.016393308,1.557651653,3.044788283,Faulty,2025-01-13 03:00:00,44.81622602,42,2516,UID_0291,Battery_Test_0291.csv,91.38071886,0.007049917,0.016369431
3.456616749,-0.995153784,9.03950676,1,2.911,3824,1,4.754398341,0.244391025,1.114221302,0.048874933,0.040844236,0.840386203,3.760019782,Normal,2025-01-13 04:00:00,24.90493576,45,3561,UID_0292,Battery_Test_0292.csv,119.0767468,0.009765422,0.018252855
3.455509501,-0.995103504,8.745071054,1,2.91,3837.11,1,1.240273251,4.670139477,0.963160615,0.032968827,0.008417134,2.001436095,3.311667303,Normal,2025-01-13 05:00:00,44.4933737,43,4272,UID_0293,Battery_Test_0293.csv,89.16951817,0.007451047,0.026942841
3.453995595,-0.994669744,8.544638067,1,2.909,3850.156,1,4.586704069,2.127391454,0.812555115,0.040427245,0.024795838,1.90818369,4.093515622,Charging,2025-01-13 06:00:00,26.32049549,13,4062,UID_0294,Battery_Test_0294.csv,103.8856365,0.005931554,0.0705743
3.452542071,-0.995278226,8.408139517,1,2.907,3863.313,1,4.297779143,2.11674751,0.893459981,0.036902606,0.004886826,2.34237826,3.791118544,Normal,2025-01-13 07:00:00,40.1969306,2,3383,UID_0295,Battery_Test_0295.csv,97.40841003,0.004084065,0.064998513
3.450998405,-0.994926634,8.30395988,1,2.906,3876.406,1,3.217745234,1.500373472,0.962635179,0.019024043,0.048107481,1.709099512,3.958672265,Charging,2025-01-13 08:00:00,38.5333505,25,3275,UID_0296,Battery_Test_0296.csv,85.69428554,0.002694572,0.096132968
